component,date,value,title,vintage_date,units,freq,seas_adj,updated
CUSR0000SAF111,2003-01-01,200.2,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2003-02-01,201.7,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2003-03-01,202.2,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2003-04-01,201.6,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2003-05-01,202.5,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2003-06-01,202.9,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2003-07-01,203.6,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2003-08-01,203.6,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2003-09-01,203.9,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2003-10-01,203.4,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2003-11-01,203.6,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2003-12-01,204.3,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2004-01-01,204.4,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2004-02-01,204.3,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2004-03-01,204.8,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2004-04-01,205.2,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2004-05-01,205.5,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2004-06-01,205.9,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2004-07-01,206,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2004-08-01,206.3,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2004-09-01,206.9,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2004-10-01,207.3,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2004-11-01,207.9,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2004-12-01,207.9,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2005-01-01,208.2,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2005-02-01,208.4,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2005-03-01,208.6,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2005-04-01,208.8,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2005-05-01,209.1,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2005-06-01,208.5,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2005-07-01,208.2,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2005-08-01,209.3,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2005-09-01,208.7,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2005-10-01,209.7,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2005-11-01,210.2,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2005-12-01,209.9,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2006-01-01,211.2,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2006-02-01,210.2,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2006-03-01,210.8,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2006-04-01,210.7,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2006-05-01,211.2,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2006-06-01,212,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2006-07-01,213.4,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2006-08-01,213.8,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2006-09-01,214.1,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2006-10-01,214.9,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2006-11-01,215.5,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2006-12-01,216.2,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2007-01-01,216.809,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2007-02-01,219.002,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2007-03-01,218.463,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2007-04-01,220.211,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2007-05-01,220.234,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2007-06-01,221.847,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2007-07-01,222.055,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2007-08-01,223.179,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2007-09-01,223.945,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2007-10-01,224.918,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2007-11-01,226.623,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2007-12-01,228.034,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2008-01-01,229.28,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2008-02-01,233.243,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2008-03-01,236.165,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2008-04-01,239.749,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2008-05-01,243.428,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2008-06-01,244.931,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2008-07-01,249.03,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2008-08-01,249.376,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2008-09-01,251.516,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2008-10-01,253.093,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2008-11-01,253.773,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2008-12-01,254.642,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2009-01-01,254.765,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2009-02-01,253.683,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2009-03-01,253.637,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2009-04-01,252.762,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2009-05-01,252.271,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2009-06-01,252.568,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2009-07-01,252.495,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2009-08-01,252.025,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2009-09-01,251.56,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2009-10-01,251.532,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2009-11-01,251.362,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2009-12-01,252.045,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2010-01-01,250.862,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2010-02-01,250.968,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2010-03-01,250.97,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2010-04-01,250.538,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2010-05-01,250.82,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2010-06-01,249.928,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2010-07-01,249.478,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2010-08-01,249.523,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2010-09-01,250.314,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2010-10-01,249.989,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2010-11-01,250.644,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2010-12-01,251.392,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2011-01-01,253.179,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2011-02-01,253.568,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2011-03-01,255.263,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2011-04-01,255.743,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SAF111,2011-05-01,258.223,Consumer Price Index for All Urban Consumers: Cereals and Bakery Products in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
